MOI,Time,Cells,Replicate,Cell.line
0.01,16,0.8732724,1,Basal AEC-ACE2
0.01,17,1.002511,1,Basal AEC-ACE2
0.01,18,1.305133,1,Basal AEC-ACE2
0.01,19,1.590497,1,Basal AEC-ACE2
0.01,20,1.878966,1,Basal AEC-ACE2
0.01,21,1.975315,1,Basal AEC-ACE2
0.01,22,2.296649,1,Basal AEC-ACE2
0.01,23,2.330942,1,Basal AEC-ACE2
0.01,24,2.409658,1,Basal AEC-ACE2
0.01,25,2.337394,1,Basal AEC-ACE2
0.01,26,2.244788,1,Basal AEC-ACE2
0.01,27,2.491416,1,Basal AEC-ACE2
0.01,28,2.783921,1,Basal AEC-ACE2
0.01,29,2.780179,1,Basal AEC-ACE2
0.01,30,3.056899,1,Basal AEC-ACE2
0.01,31,3.069009,1,Basal AEC-ACE2
0.01,32,3.075263,1,Basal AEC-ACE2
0.01,33,3.226781,1,Basal AEC-ACE2
0.01,34,3.162521,1,Basal AEC-ACE2
0.01,35,3.402991,1,Basal AEC-ACE2
0.01,36,3.576692,1,Basal AEC-ACE2
0.01,37,3.596339,1,Basal AEC-ACE2
0.01,38,3.826546,1,Basal AEC-ACE2
0.01,39,3.854887,1,Basal AEC-ACE2
0.01,40,3.962176,1,Basal AEC-ACE2
0.01,41,4.332218,1,Basal AEC-ACE2
0.01,42,4.267172,1,Basal AEC-ACE2
0.01,43,3.957608,1,Basal AEC-ACE2
0.01,44,3.750979,1,Basal AEC-ACE2
0.01,45,3.940023,1,Basal AEC-ACE2
0.01,46,4.095013,1,Basal AEC-ACE2
0.01,47,3.851531,1,Basal AEC-ACE2
0.01,48,3.827361,1,Basal AEC-ACE2
0.01,0,4.633652,2,Basal AEC-ACE2
0.01,1,0.1480467,2,Basal AEC-ACE2
0.01,2,0.1368295,2,Basal AEC-ACE2
0.01,3,0.1392147,2,Basal AEC-ACE2
0.01,4,0.1169643,2,Basal AEC-ACE2
0.01,5,0.1259924,2,Basal AEC-ACE2
0.01,6,0.1528755,2,Basal AEC-ACE2
0.01,7,0.1810096,2,Basal AEC-ACE2
0.01,8,0.2341627,2,Basal AEC-ACE2
0.01,9,0.3881985,2,Basal AEC-ACE2
0.01,10,0.5801175,2,Basal AEC-ACE2
0.01,11,0.6676477,2,Basal AEC-ACE2
0.01,12,0.7824826,2,Basal AEC-ACE2
0.01,13,0.8166249,2,Basal AEC-ACE2
0.01,14,0.9945533,2,Basal AEC-ACE2
0.01,15,1.382821,2,Basal AEC-ACE2
0.01,16,1.507154,2,Basal AEC-ACE2
0.01,17,1.594722,2,Basal AEC-ACE2
0.01,18,1.880495,2,Basal AEC-ACE2
0.01,19,2.117618,2,Basal AEC-ACE2
0.01,20,2.61019,2,Basal AEC-ACE2
0.01,21,2.700344,2,Basal AEC-ACE2
0.01,22,2.841841,2,Basal AEC-ACE2
0.01,23,3.018875,2,Basal AEC-ACE2
0.01,24,3.094708,2,Basal AEC-ACE2
0.01,25,3.00054,2,Basal AEC-ACE2
0.01,26,3.425518,2,Basal AEC-ACE2
0.01,27,3.553722,2,Basal AEC-ACE2
0.01,28,3.645552,2,Basal AEC-ACE2
0.01,29,4.044533,2,Basal AEC-ACE2
0.01,30,4.149312,2,Basal AEC-ACE2
0.01,31,4.397062,2,Basal AEC-ACE2
0.01,32,4.789718,2,Basal AEC-ACE2
0.01,33,4.725351,2,Basal AEC-ACE2
0.01,34,4.970771,2,Basal AEC-ACE2
0.01,35,4.784605,2,Basal AEC-ACE2
0.01,36,4.733343,2,Basal AEC-ACE2
0.01,37,4.962689,2,Basal AEC-ACE2
0.01,38,5.12258,2,Basal AEC-ACE2
0.01,39,5.164779,2,Basal AEC-ACE2
0.01,40,5.245575,2,Basal AEC-ACE2
0.01,41,5.514119,2,Basal AEC-ACE2
0.01,42,5.24567,2,Basal AEC-ACE2
0.01,43,5.6677,2,Basal AEC-ACE2
0.01,44,5.543616,2,Basal AEC-ACE2
0.01,45,5.621516,2,Basal AEC-ACE2
0.01,46,5.648547,2,Basal AEC-ACE2
0.01,47,5.928633,2,Basal AEC-ACE2
0.01,48,6.288935,2,Basal AEC-ACE2
0.01,0,0.4792689,3,Basal AEC-ACE2
0.01,1,0.0319485,3,Basal AEC-ACE2
0.01,2,0.009767852,3,Basal AEC-ACE2
0.01,3,0.009739821,3,Basal AEC-ACE2
0.01,4,0.009646076,3,Basal AEC-ACE2
0.01,5,0.009664265,3,Basal AEC-ACE2
0.01,6,0.009654846,3,Basal AEC-ACE2
0.01,7,0.04018847,3,Basal AEC-ACE2
0.01,8,0.04023107,3,Basal AEC-ACE2
0.01,9,0.1302573,3,Basal AEC-ACE2
0.01,10,0.2139518,3,Basal AEC-ACE2
0.01,11,0.3917634,3,Basal AEC-ACE2
0.01,12,0.3342819,3,Basal AEC-ACE2
0.01,13,0.4082609,3,Basal AEC-ACE2
0.01,14,0.4314974,3,Basal AEC-ACE2
0.01,15,0.5632437,3,Basal AEC-ACE2
0.01,16,0.7798573,3,Basal AEC-ACE2
0.01,17,0.8836267,3,Basal AEC-ACE2
0.01,18,1.081134,3,Basal AEC-ACE2
0.01,19,1.152692,3,Basal AEC-ACE2
0.01,20,1.444419,3,Basal AEC-ACE2
0.01,21,1.476922,3,Basal AEC-ACE2
0.01,22,1.742491,3,Basal AEC-ACE2
0.01,23,1.908733,3,Basal AEC-ACE2
0.01,24,1.845746,3,Basal AEC-ACE2
0.01,25,1.780074,3,Basal AEC-ACE2
0.01,26,2.092161,3,Basal AEC-ACE2
0.01,27,2.083998,3,Basal AEC-ACE2
0.01,28,2.226422,3,Basal AEC-ACE2
0.01,29,2.348524,3,Basal AEC-ACE2
0.01,30,2.822755,3,Basal AEC-ACE2
0.01,31,3.14527,3,Basal AEC-ACE2
0.01,32,3.120096,3,Basal AEC-ACE2
0.01,33,3.186861,3,Basal AEC-ACE2
0.01,34,3.134016,3,Basal AEC-ACE2
0.01,35,3.160906,3,Basal AEC-ACE2
0.01,36,3.20056,3,Basal AEC-ACE2
0.01,37,3.341244,3,Basal AEC-ACE2
0.01,38,3.512868,3,Basal AEC-ACE2
0.01,39,3.514292,3,Basal AEC-ACE2
0.01,40,3.598518,3,Basal AEC-ACE2
0.01,41,3.935925,3,Basal AEC-ACE2
0.01,42,3.555387,3,Basal AEC-ACE2
0.01,43,3.662587,3,Basal AEC-ACE2
0.01,44,3.681903,3,Basal AEC-ACE2
0.01,45,3.811346,3,Basal AEC-ACE2
0.01,46,3.967336,3,Basal AEC-ACE2
0.01,47,3.759768,3,Basal AEC-ACE2
0.01,48,3.870358,3,Basal AEC-ACE2
0.05,0,0.3520452,1,Basal AEC-ACE2
0.05,1,0.01416435,1,Basal AEC-ACE2
0.05,2,0.01342619,1,Basal AEC-ACE2
0.05,3,0.008838139,1,Basal AEC-ACE2
0.05,4,0.008785711,1,Basal AEC-ACE2
0.05,5,0.01335565,1,Basal AEC-ACE2
0.05,6,0.1849257,1,Basal AEC-ACE2
0.05,7,0.5062447,1,Basal AEC-ACE2
0.05,8,0.6211005,1,Basal AEC-ACE2
0.05,9,0.8234033,1,Basal AEC-ACE2
0.05,10,1.291937,1,Basal AEC-ACE2
0.05,11,2.022965,1,Basal AEC-ACE2
0.05,12,3.178241,1,Basal AEC-ACE2
0.05,13,4.204232,1,Basal AEC-ACE2
0.05,14,4.720856,1,Basal AEC-ACE2
0.05,15,5.138827,1,Basal AEC-ACE2
0.05,16,5.657381,1,Basal AEC-ACE2
0.05,17,6.16952,1,Basal AEC-ACE2
0.05,18,6.719919,1,Basal AEC-ACE2
0.05,19,7.498366,1,Basal AEC-ACE2
0.05,20,7.515644,1,Basal AEC-ACE2
0.05,21,7.888521,1,Basal AEC-ACE2
0.05,22,8.232432,1,Basal AEC-ACE2
0.05,23,8.948042,1,Basal AEC-ACE2
0.05,24,9.315796,1,Basal AEC-ACE2
0.05,25,9.523889,1,Basal AEC-ACE2
0.05,26,9.821091,1,Basal AEC-ACE2
0.05,27,11.01726,1,Basal AEC-ACE2
0.05,28,11.24808,1,Basal AEC-ACE2
0.05,29,11.53437,1,Basal AEC-ACE2
0.05,30,11.94089,1,Basal AEC-ACE2
0.05,31,12.25258,1,Basal AEC-ACE2
0.05,32,13.06141,1,Basal AEC-ACE2
0.05,33,13.63452,1,Basal AEC-ACE2
0.05,34,13.43648,1,Basal AEC-ACE2
0.05,35,13.16946,1,Basal AEC-ACE2
0.05,36,13.49561,1,Basal AEC-ACE2
0.05,37,13.87727,1,Basal AEC-ACE2
0.05,38,14.0565,1,Basal AEC-ACE2
0.05,39,14.16937,1,Basal AEC-ACE2
0.05,40,14.58417,1,Basal AEC-ACE2
0.05,41,14.58593,1,Basal AEC-ACE2
0.05,42,14.82333,1,Basal AEC-ACE2
0.05,43,15.24709,1,Basal AEC-ACE2
0.05,44,15.05684,1,Basal AEC-ACE2
0.05,45,15.33767,1,Basal AEC-ACE2
0.05,46,15.42747,1,Basal AEC-ACE2
0.05,47,15.45642,1,Basal AEC-ACE2
0.05,48,15.27518,1,Basal AEC-ACE2
0.05,0,0.4873022,2,Basal AEC-ACE2
0.05,1,0.0153594,2,Basal AEC-ACE2
0.05,2,0.01476085,2,Basal AEC-ACE2
0.05,3,0.008983085,2,Basal AEC-ACE2
0.05,4,0.008104463,2,Basal AEC-ACE2
0.05,5,0.008119783,2,Basal AEC-ACE2
0.05,6,0.08405863,2,Basal AEC-ACE2
0.05,7,0.8005803,2,Basal AEC-ACE2
0.05,8,1.234004,2,Basal AEC-ACE2
0.05,9,2.267751,2,Basal AEC-ACE2
0.05,10,2.634086,2,Basal AEC-ACE2
0.05,11,2.620815,2,Basal AEC-ACE2
0.05,12,2.916603,2,Basal AEC-ACE2
0.05,13,3.392615,2,Basal AEC-ACE2
0.05,14,4.252367,2,Basal AEC-ACE2
0.05,15,4.12226,2,Basal AEC-ACE2
0.05,16,4.385657,2,Basal AEC-ACE2
0.05,17,5.328537,2,Basal AEC-ACE2
0.05,18,6.066512,2,Basal AEC-ACE2
0.05,19,6.78783,2,Basal AEC-ACE2
0.05,20,7.495991,2,Basal AEC-ACE2
0.05,21,8.006783,2,Basal AEC-ACE2
0.05,22,8.595826,2,Basal AEC-ACE2
0.05,23,9.282787,2,Basal AEC-ACE2
0.05,24,10.05121,2,Basal AEC-ACE2
0.05,25,10.45737,2,Basal AEC-ACE2
0.05,26,11.33651,2,Basal AEC-ACE2
0.05,27,11.99696,2,Basal AEC-ACE2
0.05,28,12.32484,2,Basal AEC-ACE2
0.05,29,13.24603,2,Basal AEC-ACE2
0.05,30,13.89902,2,Basal AEC-ACE2
0.05,31,14.44234,2,Basal AEC-ACE2
0.05,32,14.36598,2,Basal AEC-ACE2
0.05,33,14.65392,2,Basal AEC-ACE2
0.05,34,14.36546,2,Basal AEC-ACE2
0.05,35,15.16174,2,Basal AEC-ACE2
0.05,36,15.8663,2,Basal AEC-ACE2
0.05,37,16.38938,2,Basal AEC-ACE2
0.05,38,16.58847,2,Basal AEC-ACE2
0.05,39,16.58997,2,Basal AEC-ACE2
0.05,40,17.07482,2,Basal AEC-ACE2
0.05,41,17.04506,2,Basal AEC-ACE2
0.05,42,17.372,2,Basal AEC-ACE2
0.05,43,17.82376,2,Basal AEC-ACE2
0.05,44,17.68294,2,Basal AEC-ACE2
0.05,45,18.31751,2,Basal AEC-ACE2
0.05,46,18.40604,2,Basal AEC-ACE2
0.05,47,18.28546,2,Basal AEC-ACE2
0.05,48,18.69718,2,Basal AEC-ACE2
0.05,0,0.4833665,3,Basal AEC-ACE2
0.05,1,0.01991775,3,Basal AEC-ACE2
0.05,2,0.01911594,3,Basal AEC-ACE2
0.05,3,0.01908461,3,Basal AEC-ACE2
0.05,4,0.01425527,3,Basal AEC-ACE2
0.05,5,0.08107833,3,Basal AEC-ACE2
0.05,6,0.1705377,3,Basal AEC-ACE2
0.05,7,0.585278,3,Basal AEC-ACE2
0.05,8,1.16548,3,Basal AEC-ACE2
0.05,9,1.525854,3,Basal AEC-ACE2
0.05,10,1.549869,3,Basal AEC-ACE2
0.05,11,2.254001,3,Basal AEC-ACE2
0.05,12,2.784113,3,Basal AEC-ACE2
0.05,13,3.243567,3,Basal AEC-ACE2
0.05,14,3.783913,3,Basal AEC-ACE2
0.05,15,4.175917,3,Basal AEC-ACE2
0.05,16,4.644697,3,Basal AEC-ACE2
0.05,17,5.143637,3,Basal AEC-ACE2
0.05,18,5.146435,3,Basal AEC-ACE2
0.05,19,5.777571,3,Basal AEC-ACE2
0.05,20,6.121632,3,Basal AEC-ACE2
0.05,21,6.50324,3,Basal AEC-ACE2
0.05,22,6.839396,3,Basal AEC-ACE2
0.05,23,7.287552,3,Basal AEC-ACE2
0.05,24,7.879974,3,Basal AEC-ACE2
0.05,25,7.895708,3,Basal AEC-ACE2
0.05,26,8.383933,3,Basal AEC-ACE2
0.05,27,8.934589,3,Basal AEC-ACE2
0.05,28,9.222816,3,Basal AEC-ACE2
0.05,29,10.40163,3,Basal AEC-ACE2
0.05,30,10.74195,3,Basal AEC-ACE2
0.05,31,11.26059,3,Basal AEC-ACE2
0.05,32,11.70529,3,Basal AEC-ACE2
0.05,33,11.83885,3,Basal AEC-ACE2
0.05,34,11.77968,3,Basal AEC-ACE2
0.05,35,12.20617,3,Basal AEC-ACE2
0.05,36,12.05942,3,Basal AEC-ACE2
0.05,37,11.89124,3,Basal AEC-ACE2
0.05,38,12.25583,3,Basal AEC-ACE2
0.05,39,12.6953,3,Basal AEC-ACE2
0.05,40,12.85415,3,Basal AEC-ACE2
0.05,41,12.8246,3,Basal AEC-ACE2
0.05,42,12.92681,3,Basal AEC-ACE2
0.05,43,13.24166,3,Basal AEC-ACE2
0.05,44,12.35998,3,Basal AEC-ACE2
0.05,45,12.71168,3,Basal AEC-ACE2
0.05,46,12.4525,3,Basal AEC-ACE2
0.05,47,13.03837,3,Basal AEC-ACE2
0.05,48,12.69491,3,Basal AEC-ACE2
0.1,0,0.2623042,1,Basal AEC-ACE2
0.1,1,0.00531731,1,Basal AEC-ACE2
0.1,2,0.01076742,1,Basal AEC-ACE2
0.1,3,0.005165756,1,Basal AEC-ACE2
0.1,4,0.04783222,1,Basal AEC-ACE2
0.1,5,0.2638786,1,Basal AEC-ACE2
0.1,6,0.641298,1,Basal AEC-ACE2
0.1,7,1.439391,1,Basal AEC-ACE2
0.1,8,1.838906,1,Basal AEC-ACE2
0.1,9,2.362735,1,Basal AEC-ACE2
0.1,10,3.178493,1,Basal AEC-ACE2
0.1,11,4.255072,1,Basal AEC-ACE2
0.1,12,5.115581,1,Basal AEC-ACE2
0.1,13,6.391984,1,Basal AEC-ACE2
0.1,14,6.777451,1,Basal AEC-ACE2
0.1,15,8.167352,1,Basal AEC-ACE2
0.1,16,9.267468,1,Basal AEC-ACE2
0.1,17,9.877522,1,Basal AEC-ACE2
0.1,18,11.19613,1,Basal AEC-ACE2
0.1,19,11.90393,1,Basal AEC-ACE2
0.1,20,12.71246,1,Basal AEC-ACE2
0.1,21,13.84029,1,Basal AEC-ACE2
0.1,22,14.41997,1,Basal AEC-ACE2
0.1,23,15.63998,1,Basal AEC-ACE2
0.1,24,16.32447,1,Basal AEC-ACE2
0.1,25,17.22846,1,Basal AEC-ACE2
0.1,26,17.76155,1,Basal AEC-ACE2
0.1,27,18.51096,1,Basal AEC-ACE2
0.1,28,19.65546,1,Basal AEC-ACE2
0.1,29,20.90265,1,Basal AEC-ACE2
0.1,30,21.5846,1,Basal AEC-ACE2
0.1,31,22.04435,1,Basal AEC-ACE2
0.1,32,22.4736,1,Basal AEC-ACE2
0.1,33,22.723,1,Basal AEC-ACE2
0.1,34,23.00908,1,Basal AEC-ACE2
0.1,35,22.67108,1,Basal AEC-ACE2
0.1,36,22.7515,1,Basal AEC-ACE2
0.1,37,23.55362,1,Basal AEC-ACE2
0.1,38,24.04285,1,Basal AEC-ACE2
0.1,39,23.35669,1,Basal AEC-ACE2
0.1,40,23.50365,1,Basal AEC-ACE2
0.1,41,24.19022,1,Basal AEC-ACE2
0.1,42,24.19943,1,Basal AEC-ACE2
0.1,43,24.32621,1,Basal AEC-ACE2
0.1,44,24.7852,1,Basal AEC-ACE2
0.1,45,24.92084,1,Basal AEC-ACE2
0.1,46,25.03403,1,Basal AEC-ACE2
0.1,47,25.3772,1,Basal AEC-ACE2
0.1,48,25.85066,1,Basal AEC-ACE2
0.1,0,0,2,Basal AEC-ACE2
0.1,1,0,2,Basal AEC-ACE2
0.1,2,0,2,Basal AEC-ACE2
0.1,3,0,2,Basal AEC-ACE2
0.1,4,0.00404805,2,Basal AEC-ACE2
0.1,5,0.1097241,2,Basal AEC-ACE2
0.1,6,0.4977677,2,Basal AEC-ACE2
0.1,7,1.124755,2,Basal AEC-ACE2
0.1,8,1.439851,2,Basal AEC-ACE2
0.1,9,2.061786,2,Basal AEC-ACE2
0.1,10,2.842221,2,Basal AEC-ACE2
0.1,11,3.650653,2,Basal AEC-ACE2
0.1,12,4.33084,2,Basal AEC-ACE2
0.1,13,4.843721,2,Basal AEC-ACE2
0.1,14,5.441517,2,Basal AEC-ACE2
0.1,15,6.639894,2,Basal AEC-ACE2
0.1,16,7.798658,2,Basal AEC-ACE2
0.1,17,8.308673,2,Basal AEC-ACE2
0.1,18,9.070134,2,Basal AEC-ACE2
0.1,19,9.849842,2,Basal AEC-ACE2
0.1,20,10.95236,2,Basal AEC-ACE2
0.1,21,11.52464,2,Basal AEC-ACE2
0.1,22,12.47459,2,Basal AEC-ACE2
0.1,23,13.29488,2,Basal AEC-ACE2
0.1,24,14.15366,2,Basal AEC-ACE2
0.1,25,15.04387,2,Basal AEC-ACE2
0.1,26,16.46516,2,Basal AEC-ACE2
0.1,27,17.33527,2,Basal AEC-ACE2
0.1,28,18.0315,2,Basal AEC-ACE2
0.1,29,19.43056,2,Basal AEC-ACE2
0.1,30,19.38225,2,Basal AEC-ACE2
0.1,31,20.0456,2,Basal AEC-ACE2
0.1,32,20.65091,2,Basal AEC-ACE2
0.1,33,21.04661,2,Basal AEC-ACE2
0.1,34,22.12466,2,Basal AEC-ACE2
0.1,35,21.93666,2,Basal AEC-ACE2
0.1,36,22.83766,2,Basal AEC-ACE2
0.1,37,23.52032,2,Basal AEC-ACE2
0.1,38,24.4334,2,Basal AEC-ACE2
0.1,39,24.49053,2,Basal AEC-ACE2
0.1,40,24.6059,2,Basal AEC-ACE2
0.1,41,24.70337,2,Basal AEC-ACE2
0.1,42,25.28738,2,Basal AEC-ACE2
0.1,43,25.38975,2,Basal AEC-ACE2
0.1,44,25.57472,2,Basal AEC-ACE2
0.1,45,26.23757,2,Basal AEC-ACE2
0.1,46,26.03823,2,Basal AEC-ACE2
0.1,47,25.69831,2,Basal AEC-ACE2
0.1,48,25.34291,2,Basal AEC-ACE2
0.1,0,1.263142,3,Basal AEC-ACE2
0.1,1,0.02382055,3,Basal AEC-ACE2
0.1,2,0.02669751,3,Basal AEC-ACE2
0.1,3,0.01366373,3,Basal AEC-ACE2
0.1,4,0.02663193,3,Basal AEC-ACE2
0.1,5,0.1171392,3,Basal AEC-ACE2
0.1,6,0.3946256,3,Basal AEC-ACE2
0.1,7,0.7267394,3,Basal AEC-ACE2
0.1,8,0.9346313,3,Basal AEC-ACE2
0.1,9,1.38306,3,Basal AEC-ACE2
0.1,10,1.892804,3,Basal AEC-ACE2
0.1,11,2.495708,3,Basal AEC-ACE2
0.1,12,3.403134,3,Basal AEC-ACE2
0.1,13,4.01424,3,Basal AEC-ACE2
0.1,14,5.415794,3,Basal AEC-ACE2
0.1,15,6.14577,3,Basal AEC-ACE2
0.1,16,7.373397,3,Basal AEC-ACE2
0.1,17,8.211902,3,Basal AEC-ACE2
0.1,18,8.768242,3,Basal AEC-ACE2
0.1,19,9.672266,3,Basal AEC-ACE2
0.1,20,10.98789,3,Basal AEC-ACE2
0.1,21,11.53318,3,Basal AEC-ACE2
0.1,22,11.9407,3,Basal AEC-ACE2
0.1,23,12.7343,3,Basal AEC-ACE2
0.1,24,13.01043,3,Basal AEC-ACE2
0.1,25,13.53908,3,Basal AEC-ACE2
0.1,26,13.82816,3,Basal AEC-ACE2
0.1,27,14.68713,3,Basal AEC-ACE2
0.1,28,16.06662,3,Basal AEC-ACE2
0.1,29,15.79658,3,Basal AEC-ACE2
0.1,30,16.15915,3,Basal AEC-ACE2
0.1,31,17.02148,3,Basal AEC-ACE2
0.1,32,17.5824,3,Basal AEC-ACE2
0.1,33,18.73902,3,Basal AEC-ACE2
0.1,34,19.53307,3,Basal AEC-ACE2
0.1,35,19.74855,3,Basal AEC-ACE2
0.1,36,20.52201,3,Basal AEC-ACE2
0.1,37,20.59917,3,Basal AEC-ACE2
0.1,38,20.53537,3,Basal AEC-ACE2
0.1,39,20.68972,3,Basal AEC-ACE2
0.1,40,20.52921,3,Basal AEC-ACE2
0.1,41,21.09181,3,Basal AEC-ACE2
0.1,42,20.26686,3,Basal AEC-ACE2
0.1,43,20.48758,3,Basal AEC-ACE2
0.1,44,20.76122,3,Basal AEC-ACE2
0.1,45,20.76914,3,Basal AEC-ACE2
0.1,46,21.01242,3,Basal AEC-ACE2
0.1,47,20.82426,3,Basal AEC-ACE2
0.1,48,21.07928,3,Basal AEC-ACE2
0.5,0,0,1,Basal AEC-ACE2
0.5,1,0,1,Basal AEC-ACE2
0.5,2,0,1,Basal AEC-ACE2
0.5,3,0.01069926,1,Basal AEC-ACE2
0.5,4,0.2204884,1,Basal AEC-ACE2
0.5,5,0.9367698,1,Basal AEC-ACE2
0.5,6,2.138125,1,Basal AEC-ACE2
0.5,7,3.80975,1,Basal AEC-ACE2
0.5,8,5.970895,1,Basal AEC-ACE2
0.5,9,8.484687,1,Basal AEC-ACE2
0.5,10,10.69108,1,Basal AEC-ACE2
0.5,11,13.15502,1,Basal AEC-ACE2
0.5,12,16.15484,1,Basal AEC-ACE2
0.5,13,19.43475,1,Basal AEC-ACE2
0.5,14,22.14026,1,Basal AEC-ACE2
0.5,15,23.82251,1,Basal AEC-ACE2
0.5,16,25.81709,1,Basal AEC-ACE2
0.5,17,27.73121,1,Basal AEC-ACE2
0.5,18,29.29524,1,Basal AEC-ACE2
0.5,19,30.61839,1,Basal AEC-ACE2
0.5,20,31.49282,1,Basal AEC-ACE2
0.5,21,33.97317,1,Basal AEC-ACE2
0.5,22,36.28164,1,Basal AEC-ACE2
0.5,23,38.86828,1,Basal AEC-ACE2
0.5,24,40.47485,1,Basal AEC-ACE2
0.5,25,42.32243,1,Basal AEC-ACE2
0.5,26,43.54485,1,Basal AEC-ACE2
0.5,27,45.10901,1,Basal AEC-ACE2
0.5,28,46.64827,1,Basal AEC-ACE2
0.5,29,48.31169,1,Basal AEC-ACE2
0.5,30,49.31494,1,Basal AEC-ACE2
0.5,31,51.15204,1,Basal AEC-ACE2
0.5,32,51.86076,1,Basal AEC-ACE2
0.5,33,52.5561,1,Basal AEC-ACE2
0.5,34,53.09012,1,Basal AEC-ACE2
0.5,35,53.23206,1,Basal AEC-ACE2
0.5,36,54.13861,1,Basal AEC-ACE2
0.5,37,54.77309,1,Basal AEC-ACE2
0.5,38,55.427,1,Basal AEC-ACE2
0.5,39,56.4215,1,Basal AEC-ACE2
0.5,40,56.75875,1,Basal AEC-ACE2
0.5,41,57.33245,1,Basal AEC-ACE2
0.5,42,57.08877,1,Basal AEC-ACE2
0.5,43,55.98773,1,Basal AEC-ACE2
0.5,44,57.08253,1,Basal AEC-ACE2
0.5,45,57.05368,1,Basal AEC-ACE2
0.5,46,55.68073,1,Basal AEC-ACE2
0.5,47,55.98034,1,Basal AEC-ACE2
0.5,48,56.1596,1,Basal AEC-ACE2
0.5,0,0.2908133,2,Basal AEC-ACE2
0.5,1,0,2,Basal AEC-ACE2
0.5,2,0,2,Basal AEC-ACE2
0.5,3,0,2,Basal AEC-ACE2
0.5,4,0.2862563,2,Basal AEC-ACE2
0.5,5,1.069255,2,Basal AEC-ACE2
0.5,6,2.455674,2,Basal AEC-ACE2
0.5,7,4.067528,2,Basal AEC-ACE2
0.5,8,6.349066,2,Basal AEC-ACE2
0.5,9,8.91672,2,Basal AEC-ACE2
0.5,10,11.5364,2,Basal AEC-ACE2
0.5,11,14.79375,2,Basal AEC-ACE2
0.5,12,17.83296,2,Basal AEC-ACE2
0.5,13,19.98156,2,Basal AEC-ACE2
0.5,14,22.33155,2,Basal AEC-ACE2
0.5,15,24.48706,2,Basal AEC-ACE2
0.5,16,26.99034,2,Basal AEC-ACE2
0.5,17,28.94551,2,Basal AEC-ACE2
0.5,18,30.60705,2,Basal AEC-ACE2
0.5,19,31.95845,2,Basal AEC-ACE2
0.5,20,33.53845,2,Basal AEC-ACE2
0.5,21,35.32272,2,Basal AEC-ACE2
0.5,22,36.57504,2,Basal AEC-ACE2
0.5,23,38.65099,2,Basal AEC-ACE2
0.5,24,39.34204,2,Basal AEC-ACE2
0.5,25,41.42993,2,Basal AEC-ACE2
0.5,26,44.04259,2,Basal AEC-ACE2
0.5,27,45.00592,2,Basal AEC-ACE2
0.5,28,46.8445,2,Basal AEC-ACE2
0.5,29,47.99167,2,Basal AEC-ACE2
0.5,30,49.34058,2,Basal AEC-ACE2
0.5,31,49.30162,2,Basal AEC-ACE2
0.5,32,50.06031,2,Basal AEC-ACE2
0.5,33,50.00361,2,Basal AEC-ACE2
0.5,34,50.53988,2,Basal AEC-ACE2
0.5,35,51.63165,2,Basal AEC-ACE2
0.5,36,51.84654,2,Basal AEC-ACE2
0.5,37,51.37355,2,Basal AEC-ACE2
0.5,38,51.90754,2,Basal AEC-ACE2
0.5,39,51.10066,2,Basal AEC-ACE2
0.5,40,51.2369,2,Basal AEC-ACE2
0.5,41,50.52208,2,Basal AEC-ACE2
0.5,42,50.47435,2,Basal AEC-ACE2
0.5,43,50.26506,2,Basal AEC-ACE2
0.5,44,49.69052,2,Basal AEC-ACE2
0.5,45,50.22007,2,Basal AEC-ACE2
0.5,46,49.41501,2,Basal AEC-ACE2
0.5,47,49.49094,2,Basal AEC-ACE2
0.5,48,49.06367,2,Basal AEC-ACE2
0.5,0,1.357321,3,Basal AEC-ACE2
0.5,1,0.004922349,3,Basal AEC-ACE2
0.5,2,0.01337393,3,Basal AEC-ACE2
0.5,3,0.004512177,3,Basal AEC-ACE2
0.5,4,0.1632869,3,Basal AEC-ACE2
0.5,5,1.042603,3,Basal AEC-ACE2
0.5,6,2.807741,3,Basal AEC-ACE2
0.5,7,4.635634,3,Basal AEC-ACE2
0.5,8,6.836451,3,Basal AEC-ACE2
0.5,9,8.413545,3,Basal AEC-ACE2
0.5,10,10.014,3,Basal AEC-ACE2
0.5,11,12.15762,3,Basal AEC-ACE2
0.5,12,14.27183,3,Basal AEC-ACE2
0.5,13,15.73269,3,Basal AEC-ACE2
0.5,14,17.05787,3,Basal AEC-ACE2
0.5,15,18.84776,3,Basal AEC-ACE2
0.5,16,20.83455,3,Basal AEC-ACE2
0.5,17,22.26603,3,Basal AEC-ACE2
0.5,18,23.70192,3,Basal AEC-ACE2
0.5,19,25.27615,3,Basal AEC-ACE2
0.5,20,26.30373,3,Basal AEC-ACE2
0.5,21,27.60638,3,Basal AEC-ACE2
0.5,22,28.99395,3,Basal AEC-ACE2
0.5,23,29.92517,3,Basal AEC-ACE2
0.5,24,30.98371,3,Basal AEC-ACE2
0.5,25,31.7497,3,Basal AEC-ACE2
0.5,26,33.3551,3,Basal AEC-ACE2
0.5,27,34.13063,3,Basal AEC-ACE2
0.5,28,35.25043,3,Basal AEC-ACE2
0.5,29,35.47725,3,Basal AEC-ACE2
0.5,30,36.65662,3,Basal AEC-ACE2
0.5,31,37.39722,3,Basal AEC-ACE2
0.5,32,37.91081,3,Basal AEC-ACE2
0.5,33,37.36205,3,Basal AEC-ACE2
